,pfx_x,pfx_z,launch_speed,release_speed,release_spin_rate,total_movement,strikeout,hbp_bb,home_run,pitch_type_CH,pitch_type_CS,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FO,pitch_type_FS,pitch_type_KC,pitch_type_KN,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV
14605,0.37334916864608075,1.0915439429928742,81.1,93.3,2191.0736342042755,1.153628094843893,0.06705783738474434,0.02347024308466052,0.008382229673093043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14606,0.6141013824884792,1.4142396313364054,84.5,97.2,2250.3963133640555,1.5418152427631506,0.06457564575645756,0.016605166051660517,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14607,0.4494594594594594,1.185945945945946,89.8,95.5,2127.7297297297296,1.2682592764901088,0.010416666666666666,0.052083333333333336,0.020833333333333332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14608,0.5955882352941176,1.3620588235294118,85.6,95.7,2110.639705882353,1.4865831913401573,0.065625,0.021875,0.015625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14609,0.843735294117647,1.5044411764705883,82.8,93.4,2292.4441176470586,1.724886228132163,0.07974335472043996,0.026581118240146653,0.00916590284142988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14610,0.23352,1.37464,84.4,93.4,2073.748,1.3943337907402231,0.05672609400324149,0.027552674230145867,0.006482982171799027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14611,0.4849056603773585,1.3941981132075472,82.7,94.0,2364.9669811320755,1.4761171628083884,0.06102877070619006,0.025283347863993024,0.006102877070619006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14615,1.0106422018348624,1.4192660550458716,80.9,94.8,2321.348623853211,1.7423299903104146,0.05774278215223097,0.049868766404199474,0.005249343832020997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14617,0.6126923076923076,1.2965384615384616,85.3,96.5,2355.5,1.4340166826623206,0.03571428571428571,0.125,0.017857142857142856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14618,1.0472972972972974,1.1651351351351351,86.0,97.7,2427.4864864864867,1.566643390198482,0.05855855855855856,0.04504504504504504,0.009009009009009009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14619,0.4491428571428571,1.114,85.5,93.6,2145.657142857143,1.2011350074502238,0.06493506493506493,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14620,0.6326515151515152,1.1639393939393938,83.9,95.3,2174.310606060606,1.3247652065130302,0.11825192802056556,0.007712082262210797,0.007712082262210797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14621,0.5358823529411765,1.3723529411764706,83.6,94.2,2328.075630252101,1.4732693207114174,0.046822742474916385,0.04013377926421405,0.0033444816053511705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14622,0.5374146341463415,1.3423414634146342,83.6,94.2,2359.268292682927,1.4459236125732189,0.03112033195020747,0.026970954356846474,0.006224066390041493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14623,0.610235294117647,1.4279411764705883,83.6,93.5,2338.1117647058823,1.5528693176333477,0.0546218487394958,0.0273109243697479,0.018907563025210083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14624,0.8362318840579711,1.093623188405797,85.2,91.8,2164.4927536231885,1.3766972950267626,0.07981220657276995,0.04225352112676056,0.009389671361502348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14625,0.14128378378378378,1.354189189189189,81.9,91.0,2490.635135135135,1.3615393742661783,0.06875,0.025,0.004166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14626,0.31951456310679616,1.4533495145631068,83.3,94.1,2444.5825242718447,1.4880572460487347,0.04204753199268738,0.04204753199268738,0.005484460694698354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14627,0.868421052631579,1.2594736842105263,84.0,97.9,2344.9736842105262,1.5298460987539158,0.06422018348623854,0.05504587155963303,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14628,0.664342105263158,1.4280263157894737,86.4,96.2,2283.2763157894738,1.5749951083774014,0.06299212598425197,0.027559055118110236,0.011811023622047244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14629,0.9289937106918239,1.3417610062893082,84.7,93.6,2293.364779874214,1.63197791422049,0.06132075471698113,0.02830188679245283,0.018867924528301886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14631,0.5478666666666667,1.5184,83.6,92.4,2308.6,1.6142169756400297,0.05454545454545454,0.031818181818181815,0.022727272727272728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14632,0.9081609195402299,1.4522413793103448,84.5,96.8,2230.640804597701,1.7128226059815328,0.0537280701754386,0.025219298245614034,0.010964912280701754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14635,0.9882568807339449,1.2439908256880734,83.7,94.4,2069.1743119266057,1.588762045340359,0.03262955854126679,0.02111324376199616,0.007677543186180422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14637,0.2528445747800587,1.7128445747800587,83.3,92.5,2312.793255131965,1.7314060518402923,0.0466786355475763,0.026331538001196888,0.008976660682226212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14638,0.6673469387755102,1.626530612244898,84.3,92.0,2415.591836734694,1.758110852381842,0.01904761904761905,0.01904761904761905,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14640,0.51,0.9261904761904761,84.9,93.0,2336.285714285714,1.057321520723919,0.04597701149425287,0.011494252873563218,0.011494252873563218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14641,0.3509604519774011,1.3740677966101695,85.8,98.1,2445.3728813559323,1.4181803653038312,0.05324074074074074,0.027777777777777776,0.0023148148148148147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14642,0.6333128834355829,1.3814723926380368,82.1,95.8,2184.325153374233,1.5197207572269829,0.058333333333333334,0.022916666666666665,0.00625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14649,0.5502439024390244,1.38869918699187,86.3,97.1,2264.8536585365855,1.4937381912916357,0.022813688212927757,0.022813688212927757,0.022813688212927757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14651,0.6311764705882352,1.418235294117647,86.6,95.1,2361.3137254901962,1.5523450281767872,0.07092198581560284,0.028368794326241134,0.03546099290780142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14653,0.40185185185185185,1.2301058201058201,82.5,93.7,2301.410052910053,1.2940808473565224,0.07197382769901854,0.017448200654307525,0.007633587786259542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14654,0.2756521739130435,1.4869565217391305,81.1,89.3,2268.1304347826085,1.5122909172925427,0.0375,0.05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14657,0.17424242424242425,0.8615151515151515,76.7,90.9,2060.3939393939395,0.8789589175246197,0.00980392156862745,0.049019607843137254,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14659,1.1463157894736842,0.6070175438596491,78.9,91.7,2007.9473684210527,1.2971161041903985,0.05970149253731343,0.03980099502487562,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14661,0.46393939393939393,1.4306060606060607,79.1,86.5,2173.181818181818,1.5039526129142646,0.0,0.03,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14662,0.7885185185185185,1.1696296296296298,82.6,93.8,2212.8518518518517,1.4106009090292633,0.058823529411764705,0.03529411764705882,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14664,0.30406130268199233,1.1688505747126436,83.1,90.5,2481.5555555555557,1.2077520199919962,0.030428769017980636,0.03319502074688797,0.012448132780082987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14665,0.5307142857142857,1.4357692307692307,83.0,96.6,2425.0,1.5307158250586201,0.09326424870466321,0.024179620034542316,0.0069084628670120895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14667,0.7139473684210526,1.3023684210526316,85.1,93.5,2103.6315789473683,1.4852219864486491,0.06818181818181818,0.030303030303030304,0.015151515151515152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14668,0.77796875,1.29921875,88.1,93.6,2000.484375,1.5143330995286752,0.033707865168539325,0.028089887640449437,0.02247191011235955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14672,0.5125514403292181,1.384156378600823,81.7,96.2,2357.604938271605,1.4760074049288847,0.08545727136431784,0.025487256371814093,0.005997001499250375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14673,0.7987349397590362,1.3177710843373494,82.8,96.5,2342.897590361446,1.5409406655376139,0.07525083612040134,0.03177257525083612,0.0033444816053511705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14674,0.751029411764706,1.2027450980392156,82.3,93.1,2290.6911764705883,1.4179707148573282,0.05189620758483034,0.017964071856287425,0.00998003992015968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14675,0.7652331606217616,1.4887564766839378,80.6,93.9,2384.839378238342,1.6739108808367138,0.053475935828877004,0.040998217468805706,0.0053475935828877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14678,0.22973451327433628,1.4993805309734514,83.6,93.4,2238.7964601769913,1.516878348204504,0.051490514905149054,0.02981029810298103,0.0027100271002710027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14679,0.565303867403315,1.4093370165745855,83.9,96.7,2488.729281767956,1.5184858539968353,0.04433497536945813,0.024630541871921183,0.007389162561576354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14680,0.8307874015748032,1.4519685039370078,88.0,96.1,2277.3464566929133,1.6728479437894186,0.0471976401179941,0.035398230088495575,0.017699115044247787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14681,0.9067326732673268,1.432970297029703,82.9,92.2,2275.861386138614,1.6957499853869695,0.0684931506849315,0.015410958904109588,0.010273972602739725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14682,0.5073758865248228,1.3643262411347519,84.1,95.3,2352.3120567375886,1.4556154651815605,0.03672316384180791,0.03954802259887006,0.014124293785310734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14683,0.6239130434782608,1.4165217391304348,83.2,94.5,2479.1159420289855,1.5478376281934154,0.031914893617021274,0.03723404255319149,0.015957446808510637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14684,0.8733242506811989,1.0344959128065396,84.5,95.0,2372.7138964577657,1.3538378929699497,0.0681586978636826,0.03255340793489318,0.014242115971515769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14687,0.449,1.1536,81.8,94.4,2389.12,1.2378990104204786,0.05504587155963303,0.027522935779816515,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14688,0.22560439560439563,0.6303846153846154,79.8,88.9,2281.0164835164837,0.6695387267586799,0.04241071428571429,0.024553571428571428,0.006696428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14690,0.3230188679245283,1.071245283018868,82.0,93.0,2572.9849056603775,1.1188867884756788,0.08333333333333333,0.017948717948717947,0.0038461538461538464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14692,1.0134965034965036,1.1012587412587411,84.9,100.3,2301.5664335664337,1.496644907049907,0.055415617128463476,0.020151133501259445,0.007556675062972292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14693,0.7350429799426935,1.1018338108882522,84.1,95.6,2128.1518624641835,1.3245096938790457,0.03322259136212625,0.03765227021040975,0.007751937984496124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14696,0.8053125,1.31625,84.7,93.8,2363.84375,1.5430626316375657,0.08,0.04,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14697,0.5349397590361445,1.4521686746987952,80.7,94.5,2301.024096385542,1.547564023093747,0.05907172995780591,0.05063291139240506,0.016877637130801686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14698,0.5896363636363636,1.206,81.6,92.9,2097.2363636363634,1.3424258047736992,0.06666666666666667,0.015384615384615385,0.005128205128205128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14702,0.3041333333333333,1.2477333333333334,81.5,92.0,2163.1066666666666,1.2842645971744122,0.022321428571428572,0.04017857142857143,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14703,0.5661691542288557,1.3791044776119403,85.1,96.3,1984.2835820895523,1.4907973273954849,0.04409171075837742,0.04056437389770723,0.003527336860670194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14704,0.3685,1.581875,85.8,94.4,2158.2625,1.624229283575752,0.05263157894736842,0.019138755980861243,0.009569377990430622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14705,0.8742763157894736,1.4256578947368421,84.5,94.3,2458.1184210526317,1.6723813886718246,0.07048458149779736,0.02643171806167401,0.006607929515418502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14707,0.48872093023255814,1.4094186046511628,84.6,94.3,2341.046511627907,1.4917469459610795,0.05263157894736842,0.049342105263157895,0.006578947368421052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14710,0.23112903225806453,1.5608064516129032,82.7,94.9,2256.451612903226,1.577826799413995,0.08695652173913043,0.03804347826086957,0.010869565217391304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14711,1.1016425120772946,1.2819082125603865,81.9,93.0,2319.009661835749,1.6902381163154903,0.06382978723404255,0.01309328968903437,0.011456628477905073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14712,0.6252777777777778,1.4497222222222221,85.8,91.1,2355.046296296296,1.5788181722375931,0.05898876404494382,0.047752808988764044,0.019662921348314606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14713,1.020151515151515,1.2681818181818183,85.6,96.5,2141.742424242424,1.6275731128993483,0.03333333333333333,0.027777777777777776,0.011111111111111112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14714,0.9132758620689655,0.8177586206896552,79.6,86.0,2385.9655172413795,1.2258882338737327,0.1130952380952381,0.017857142857142856,0.005952380952380952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14715,0.698858695652174,1.4341304347826087,82.7,91.7,2304.6141304347825,1.5953474795349167,0.03885480572597137,0.018404907975460124,0.006134969325153374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14716,0.8199731903485256,1.4404289544235924,82.1,92.1,2150.3699731903484,1.6574654161194986,0.04697286012526096,0.029227557411273485,0.008350730688935281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14719,0.2786666666666667,1.1908518518518518,82.5,97.4,2212.8555555555554,1.2230221764833604,0.05013927576601671,0.027855153203342618,0.004178272980501393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14720,0.8225225225225224,1.246846846846847,83.8,93.6,2231.225225225225,1.4937102662660982,0.041791044776119404,0.029850746268656716,0.005970149253731343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14722,0.9404093567251463,1.4340935672514619,84.6,93.3,2210.3918128654973,1.7149326860982697,0.030162412993039442,0.037122969837587005,0.013921113689095127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14723,0.7976666666666666,1.3870833333333332,86.3,96.3,2180.475,1.6000850867132728,0.05625,0.021875,0.009375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14724,0.19729032258064516,1.196774193548387,84.7,95.9,2303.5935483870967,1.2129270141799,0.05,0.03823529411764706,0.0058823529411764705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14726,1.1270588235294117,1.0343137254901962,82.3,98.5,2351.5686274509803,1.5297275817716403,0.05660377358490566,0.05660377358490566,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14730,0.7388888888888889,1.169111111111111,84.2,94.8,2330.6222222222223,1.3830320243027323,0.04195804195804196,0.006993006993006993,0.013986013986013986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14731,0.3385975609756098,1.234390243902439,87.5,92.1,2260.0304878048782,1.2799873368671093,0.04061895551257253,0.05415860735009671,0.009671179883945842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14732,0.8512195121951219,1.2553658536585366,86.1,91.3,2216.487804878049,1.516745886585333,0.024193548387096774,0.056451612903225805,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14734,0.7490643274853801,0.8648538011695905,84.4,96.2,2288.3274853801167,1.1441457355200055,0.03648068669527897,0.03648068669527897,0.004291845493562232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14736,0.8018181818181819,1.5113636363636365,83.7,93.2,2199.2045454545455,1.7108864480194264,0.06167400881057269,0.013215859030837005,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14737,0.4170873786407767,1.5183009708737862,81.2,95.5,2514.9660194174758,1.5745474650126354,0.0711864406779661,0.02711864406779661,0.006779661016949152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14738,0.3225866666666667,0.7392,84.9,95.3,2219.984,0.8065226577791296,0.03112449799196787,0.023092369477911646,0.0030120481927710845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14742,0.4063013698630137,1.5245205479452053,83.5,94.6,2251.3972602739727,1.5777337241308214,0.021505376344086023,0.03763440860215054,0.016129032258064516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14744,0.7702272727272728,1.2670454545454546,81.5,94.8,2419.465909090909,1.4827859709132636,0.04961832061068702,0.026717557251908396,0.015267175572519083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14748,0.8254918032786884,1.495655737704918,82.5,93.9,2406.55737704918,1.7083391943668398,0.06038647342995169,0.050724637681159424,0.00966183574879227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14749,0.7389082969432315,1.3373799126637553,83.2,92.7,2347.838427947598,1.527930136520666,0.0639386189258312,0.023017902813299233,0.005115089514066497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14751,0.6101612903225806,1.310483870967742,83.1,95.4,1930.5,1.4455672852810117,0.020942408376963352,0.05759162303664921,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14752,0.3695833333333333,1.3822222222222222,80.9,92.8,2298.0138888888887,1.4307795469193414,0.031413612565445025,0.02617801047120419,0.010471204188481676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14753,0.7529151291512914,1.1263099630996312,82.7,93.8,2087.819188191882,1.3547897713971708,0.04479578392621871,0.03689064558629776,0.006587615283267457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14755,0.7447863247863248,1.5137606837606838,83.8,93.3,2375.08547008547,1.6870619660487678,0.04335260115606936,0.05202312138728324,0.002890173410404624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14756,0.4624390243902439,1.1409756097560977,82.5,96.2,2298.048780487805,1.2311276105007554,0.11764705882352941,0.0427807486631016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14757,0.7850207468879667,1.3354771784232367,83.7,92.2,2215.244813278008,1.5491148657003555,0.04512372634643377,0.042212518195050945,0.00727802037845706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14758,0.44929347826086957,1.1661413043478261,87.3,89.9,1937.8641304347825,1.2497000325333274,0.025404157043879907,0.013856812933025405,0.023094688221709007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14760,0.41862681744749597,1.7047011308562197,83.9,93.5,2310.122778675283,1.7553502094535705,0.052599388379204894,0.03302752293577982,0.010397553516819572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14762,0.6099171270718232,1.5741436464088399,83.9,92.0,2152.8232044198894,1.6881727167043263,0.016268980477223426,0.02928416485900217,0.008676789587852495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14763,0.0739426523297491,1.7392114695340501,81.0,93.3,2223.9605734767024,1.7407825974521771,0.061518324607329845,0.0274869109947644,0.010471204188481676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14764,0.6245,1.3695,86.2,95.1,2372.525,1.505167930830311,0.10416666666666667,0.04861111111111111,0.013888888888888888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14766,0.23716216216216218,1.5043243243243243,85.3,94.2,2520.445945945946,1.522904318700051,0.038314176245210725,0.034482758620689655,0.011494252873563218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14767,0.8733333333333334,0.9807291666666668,85.1,92.1,1885.1041666666667,1.3132177311709607,0.03875968992248062,0.01937984496124031,0.007751937984496124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14768,0.2734,1.2153,84.7,91.6,2274.23,1.245673171421782,0.043010752688172046,0.017921146953405017,0.025089605734767026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14769,1.059108280254777,1.0148407643312103,83.9,96.9,2289.331210191083,1.4668374573389469,0.06841046277665996,0.03621730382293763,0.008048289738430584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14770,0.5222695035460992,1.3499290780141844,83.5,96.9,2196.3475177304963,1.4474370279920696,0.0585480093676815,0.02107728337236534,0.00234192037470726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14771,0.5814583333333333,1.4458333333333335,88.8,93.1,2057.9166666666665,1.558373453694767,0.031007751937984496,0.06201550387596899,0.007751937984496124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14772,0.9409090909090909,1.1525454545454545,82.2,92.8,2038.5272727272727,1.4878410338973584,0.012605042016806723,0.02100840336134454,0.004201680672268907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14774,0.5788888888888889,1.4925925925925925,81.5,93.4,2165.4444444444443,1.6009200458302997,0.011904761904761904,0.03571428571428571,0.011904761904761904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14775,0.4971634615384615,1.2778846153846155,81.5,94.6,2207.4903846153848,1.3711894827942608,0.08346972176759411,0.031096563011456628,0.009819967266775777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14776,0.20712871287128715,1.2699257425742574,80.4,91.2,2075.4678217821784,1.2867065303900866,0.06009389671361502,0.01596244131455399,0.006572769953051643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14777,0.8991869918699187,1.5360162601626017,83.7,92.1,2397.8861788617887,1.7798548249315107,0.03184713375796178,0.041401273885350316,0.01592356687898089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14778,0.7256115107913669,1.5005035971223022,83.5,96.6,2415.73381294964,1.666740264579307,0.05263157894736842,0.02756892230576441,0.012531328320802004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14780,0.8902752293577982,0.9332110091743119,81.4,89.6,2190.5963302752293,1.2897568653247082,0.0755287009063444,0.054380664652567974,0.012084592145015106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14781,0.7310526315789474,0.9636842105263157,87.6,93.9,2216.7894736842104,1.2095971262185738,0.05333333333333334,0.10666666666666667,0.02666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14783,0.1890769230769231,1.3650153846153845,84.3,95.6,2396.6153846153848,1.3780482876434057,0.05415162454873646,0.010830324909747292,0.006016847172081829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14784,0.5748817204301075,1.4986451612903227,82.5,93.4,2285.3655913978496,1.6051250144283395,0.07177814029363784,0.026101141924959218,0.009787928221859706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14786,0.626578947368421,1.433684210526316,80.2,95.8,2248.3947368421054,1.5646250646074236,0.061224489795918366,0.06802721088435375,0.006802721088435374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14789,0.03522388059701492,0.7235820895522388,86.8,94.4,2318.0,0.724438929161801,0.017045454545454544,0.03409090909090909,0.011363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14790,0.6089655172413793,1.6607471264367817,85.7,93.4,2231.6724137931033,1.7688753543302842,0.03942652329749104,0.043010752688172046,0.014336917562724014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14791,1.1741428571428572,1.3282857142857143,87.5,95.9,2290.6,1.7728379474038518,0.06666666666666667,0.04,0.008888888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
